Source_Name RAJ2000 DEJ2000 Redshift SpectrumType Pivot_Energy PL_Flux_Density PL_Index LP_Flux_Density LP_Index LP_beta CLASS SED_class Variability_Index Frac_Variability Unc_Frac_Variability Flux1000 Unc_Flux1000
J0021.0+0322 5.256499767303467 3.3782999515533447 -inf PowerLaw 4052.242431640625 1.012710897671347e-14 1.908370852470398 1.211274563452363e-14 1.7370398044586182 0.13760320842266083 bll "" 24.845884323120117 0.6074746251106262 0.29234668612480164 1.5860660007582794e-10 3.075366697413706e-11
J0021.5-2552 5.391200065612793 -25.868099212646484 -999.0 LogParabola 935.7595825195312 8.981152410311721e-13 2.119706153869629 9.491570940670102e-13 2.0350887775421143 0.05497771129012108 bll ISP 34.18921661376953 0.28834792971611023 0.09045194834470749 7.305103189025886e-10 4.8156027776524724e-11
J0021.9-5140 5.498499870300293 -51.67279815673828 -999.0 PowerLaw 1832.10009765625 1.832681277786144e-13 2.014756679534912 1.9479867209310636e-13 1.9763952493667603 0.03892595320940018 bll ISP 29.640602111816406 0.26026949286460876 0.09101472795009613 6.060487667269854e-10 3.804508097449144e-11
J0022.1-1854 5.535299777984619 -18.90679931640625 -999.0 LogParabola 1451.119873046875 3.613256612314264e-13 1.950486660003662 3.9679124244108854e-13 1.8035328388214111 0.08691613376140594 bll LSP 17.099775314331055 0.12170427292585373 0.10003996640443802 8.445891763741997e-10 5.375434819487879e-11
J0022.5+0608 5.637599945068359 6.134300231933594 -inf LogParabola 804.099365234375 4.033880434545223e-12 2.1503419876098633 4.2489397417133645e-12 2.0767955780029297 0.050636205822229385 bll LSP 218.54457092285156 0.4597334563732147 0.1027396097779274 2.281474786869353e-09 8.08851527422938e-11
J0023.9+1603 5.981900215148926 16.063899993896484 -inf PowerLaw 2172.658935546875 5.340723658675897e-14 2.102896213531494 6.143402572680173e-14 1.9982150793075562 0.11938557773828506 bll LSP 10.850666046142578 0.0 10.0 2.460971426643255e-10 3.4620046412969785e-11
J0024.4+4647 6.121200084686279 46.797000885009766 -inf PowerLaw 650.3651733398438 6.253680299300735e-13 2.7679569721221924 5.838019954615414e-13 2.7713894844055176 -0.044408831745386124 bcu "" 31.76875877380371 0.602752149105072 0.21110031008720398 1.0754978851945651e-10 2.7057125637219848e-11
J0024.5-0810 6.137599945068359 -8.180899620056152 -inf LogParabola 845.9110717773438 2.669635888220834e-13 2.571084499359131 4.219737081458119e-13 2.654348611831665 0.48066824674606323 bcu LSP 49.196495056152344 1.0520771741867065 0.2904723286628723 1.215419848099586e-10 3.3314004332929414e-11
J0025.7-4801 6.435100078582764 -48.019100189208984 -inf LogParabola 1465.8837890625 1.5333219448906282e-13 2.265428066253662 1.7549458793727352e-13 1.9286892414093018 0.24416670203208923 bcu LSP 96.93689727783203 1.282389760017395 0.30014652013778687 3.217869304350529e-10 3.6603223924069894e-11
J0026.6-4600 6.652100086212158 -46.01559829711914 -999.0 PowerLaw 2762.6875 2.9224249431004934e-14 1.9854406118392944 2.8709371983686935e-14 1.9941012859344482 -0.008839242160320282 bll "" 21.299531936645508 0.47775307297706604 0.20750309526920319 2.2067740690356885e-10 2.770953952402344e-11
