Source_Name RAJ2000 DEJ2000 Redshift SpectrumType Pivot_Energy PL_Flux_Density PL_Index LP_Flux_Density LP_Index LP_beta CLASS SED_class Variability_Index Frac_Variability Unc_Frac_Variability Flux1000 Unc_Flux1000
J0216.8-6635 34.216800689697266 -66.5896987915039 0.33 LogParabola 1626.3399658203125 2.4902782201803586e-13 1.972774624824524 2.786253758095547e-13 1.7906266450881958 0.11522116512060165 bll HSP 34.72599792480469 0.27490440011024475 0.08939965814352036 7.220508080330035e-10 4.382100238231601e-11
J0216.8+0510 34.21900177001953 5.167300224304199 -inf LogParabola 7539.31591796875 2.5862113930171914e-15 1.9777952432632446 4.704916503324528e-15 1.4245562553405762 0.9382567405700684 bcu ISP 11.396785736083984 0.0 10.0 6.761969456592354e-11 2.4055337582984393e-11
J0217.0-0821 34.25170135498047 -8.358599662780762 0.607 LogParabola 762.1533203125 1.052255288111481e-12 2.366694688796997 1.1773577989274142e-12 2.256340265274048 0.10974589735269547 fsrq LSP 7.98267126083374 0.0 10.0 4.3492237589148885e-10 4.2668441696536163e-11
J0217.2+0837 34.31629943847656 8.62339973449707 0.085 LogParabola 786.1793823242188 3.824867506052598e-12 2.276576042175293 4.062885878425293e-12 2.215611696243286 0.05516457557678223 bll LSP 89.34986114501953 0.29613181948661804 0.07249198108911514 1.7978615263203324e-09 7.497850951221352e-11
J0217.4+7352 34.35329818725586 73.88040161132812 2.367 LogParabola 520.08544921875 5.512395661461111e-12 2.835941791534424 6.9588592700731144e-12 2.798607587814331 0.19033384323120117 fsrq LSP 68.15894317626953 0.4444003701210022 0.112757109105587 4.663710528873821e-10 5.2752375384601535e-11
J0217.8+0144 34.462100982666016 1.7345999479293823 1.715 LogParabola 687.9945068359375 8.586704264290645e-12 2.1899759769439697 9.239498922897216e-12 2.1061742305755615 0.06858059018850327 fsrq LSP 548.0789794921875 0.5357674956321716 0.11643791943788528 3.30460414588174e-09 9.1432111881673e-11
J0218.7+2640 34.68510055541992 26.68120002746582 -inf LogParabola 7165.25146484375 1.4530200112360505e-15 1.7569293975830078 2.5131177436250656e-15 1.3049604892730713 0.5747696161270142 bcu "" 8.370905876159668 0.0 10.0 4.2310530079525677e-11 2.1335083005835642e-11
J0218.9-2305 34.73099899291992 -23.098600387573242 -inf PowerLaw 695.0517578125 1.2330999936416287e-12 2.501509428024292 1.3091911452503546e-12 2.47060227394104 0.05185224115848541 bcu ISP 161.31634521484375 1.095697283744812 0.24935616552829742 3.303844975377501e-10 3.275481622044829e-11
J0218.9+3643 34.74729919433594 36.71760177612305 -inf LogParabola 1143.9000244140625 6.093481838900794e-13 2.5396108627319336 7.158333713112863e-13 2.5313663482666016 0.16665448248386383 bcu "" 175.95999145507812 0.9320439696311951 0.2128329575061798 6.011850461895563e-10 5.030439953479515e-11
J0219.0+2443 34.773399353027344 24.73240089416504 -999.0 PowerLaw 3881.1376953125 2.3122954221385487e-14 1.9295958280563354 2.3765437182207347e-14 1.922485113143921 0.013231225311756134 bll HSP 13.900582313537598 0.1727774441242218 0.24467819929122925 3.3590905057501175e-10 3.968458200942493e-11
J0219.1-1724 34.782100677490234 -17.402000427246094 0.128 PowerLaw 3019.821533203125 2.979219179840252e-14 2.017693042755127 3.085142005147118e-14 1.9860354661941528 0.02431868575513363 bll HSP 18.750282287597656 0.48226839303970337 0.21095997095108032 2.6977389766535964e-10 3.494957795391329e-11
J0219.5+0724 34.89139938354492 7.406400203704834 -inf PowerLaw 2271.587158203125 2.84711321088104e-14 2.3035402297973633 2.8089137190257657e-14 2.2998108863830566 -0.00449459720402956 bll LSP 20.165115356445312 0.4565957486629486 0.44647231698036194 1.4426396188760293e-10 3.195306172432133e-11
J0220.2+3246 35.073001861572266 32.779300689697266 1.62 PowerLaw 460.1242980957031 1.990862552939121e-12 2.9063704013824463 2.3489294277007078e-12 2.852388381958008 0.1704060137271881 fsrq LSP 17.291954040527344 0.3867490887641907 0.21969975531101227 1.0945658962535632e-10 2.8113088246239926e-11
J0220.8-0841 35.20880126953125 -8.69320011138916 0.43 LogParabola 5343.40576171875 4.320450366148169e-15 1.7805864810943604 6.228614002470661e-15 1.4009511470794678 0.31506115198135376 bll HSP 14.462021827697754 0.0 10.0 9.468267836432176e-11 2.806027979418424e-11
J0221.1+3556 35.28099822998047 35.9359016418457 0.944 LogParabola 790.45263671875 1.5950199494518813e-11 2.2803261280059814 1.7063883292478543e-11 2.2454233169555664 0.052648164331912994 FSRQ LSP 3546.60888671875 0.9360772967338562 0.19993096590042114 7.4593708987436e-09 1.2504397517432153e-10
J0221.2-1312 35.3129997253418 -13.20460033416748 -inf PowerLaw 602.0520629882812 6.133781091550994e-13 2.681593179702759 6.203309892670317e-13 2.6758666038513184 0.009356578812003136 bcu LSP 14.721692085266113 0.3632453978061676 0.31409019231796265 9.356396907245212e-11 2.381654595762228e-11
J0221.5+2513 35.38090133666992 25.230499267578125 0.4818 LogParabola 3002.73388671875 1.9369786807485467e-14 2.0249874591827393 2.8613504794716693e-14 1.8119510412216187 0.3533906936645508 bll ISP 27.924192428588867 0.6135997772216797 0.27431488037109375 1.974334723486848e-10 4.026253289102222e-11
J0221.8+3730 35.46900177001953 37.51100158691406 -inf PowerLaw 1771.2015380859375 5.845695563895525e-14 2.337918758392334 6.743290279463687e-14 2.3255016803741455 0.13963839411735535 bcu LSP 16.132251739501953 0.4211157560348511 0.36810097098350525 1.6598156182823232e-10 2.9812190910361025e-11
J0222.0-1616 35.51969909667969 -16.27869987487793 0.698 PowerLaw 1202.07275390625 5.559965465459782e-13 2.3824727535247803 5.735465813221097e-13 2.3762080669403076 0.02273079939186573 fsrq LSP 237.51907348632812 1.1170419454574585 0.2470240443944931 6.226602566883344e-10 4.522368590720305e-11
J0222.6+4302 35.66960144042969 43.035701751708984 -999.0 LogParabola 1245.5638427734375 8.461545700222395e-12 1.9705373048782349 8.892620147193941e-12 1.8918941020965576 0.04641412943601608 BLL ISP 1444.415771484375 0.4335933327674866 0.09308504313230515 1.3925620656607407e-08 1.7805359964206957e-10
J0223.0-3447 35.755001068115234 -34.7942008972168 1.49 PowerLaw 735.7318115234375 3.762550980414975e-13 2.540008544921875 4.438096212148329e-13 2.3858728408813477 0.17587776482105255 fsrq LSP 7.793416500091553 0.0 10.0 1.1200827071400354e-10 2.4201245174548802e-11
J0223.0+6821 35.764801025390625 68.3646011352539 -inf PowerLaw 4140.56298828125 2.949644177453921e-14 2.058162212371826 3.254910108259866e-14 1.9984596967697144 0.06878834217786789 bll HSP 17.40981101989746 0.2513624429702759 0.1566234678030014 5.152027693355876e-10 5.4877290212029806e-11
J0223.1-1117 35.79169845581055 -11.296500205993652 0.042109 LogParabola 2793.8603515625 3.435015062647727e-14 1.8895641565322876 3.9753187449764055e-14 1.649689793586731 0.14517268538475037 bll HSP 20.430797576904297 0.36955952644348145 0.21653373539447784 2.7394322921203695e-10 3.723849353876041e-11
J0223.2-1653 35.812801361083984 -16.88680076599121 1.015 LogParabola 802.821044921875 3.5914373146435363e-13 2.6910364627838135 5.630841387778418e-13 2.92041277885437 0.40016019344329834 fsrq LSP 24.67604637145996 0.5500819683074951 0.2593851089477539 1.21395657415313e-10 3.230307688006917e-11
J0223.5+5415 35.87990188598633 54.25 -inf LogParabola 6760.5595703125 3.010005905209278e-15 1.8880019187927246 4.748478560768869e-15 1.8680849075317383 0.35035786032676697 bcu "" 17.168039321899414 0.30919885635375977 0.5628082156181335 1.172927865944473e-10 3.859947084183801e-11
J0223.5+3912 35.88990020751953 39.215301513671875 -inf LogParabola 1896.647216796875 8.762931921974318e-14 2.1272904872894287 1.0090696724376902e-13 1.9753377437591553 0.14242346584796906 bcu LSP 19.802799224853516 0.3399716019630432 0.1868382692337036 3.2764096991044767e-10 3.980342444531715e-11
J0223.5-0928 35.89950180053711 -9.480999946594238 1.425 LogParabola 878.5160522460938 4.731068510045733e-13 2.393206834793091 5.562252047841554e-13 2.248018980026245 0.1664728820323944 bcu "" 28.351343154907227 0.4865434765815735 0.16805613040924072 2.7798807700207817e-10 3.730680001035047e-11
J0224.0-7941 36.00559997558594 -79.69339752197266 -inf PowerLaw 1640.8433837890625 1.1530376263155229e-13 2.297297477722168 1.1249499460219345e-13 2.3070907592773438 -0.017435746267437935 bll LSP 21.848966598510742 0.3617023527622223 0.17056390643119812 2.7663230039998155e-10 3.1556098012419653e-11
J0224.0-1850 36.00920104980469 -18.847900390625 -inf LogParabola 3048.4140625 1.87776836723004e-14 1.9811253547668457 2.5122311118875272e-14 1.629842758178711 0.3107554018497467 bcu ISP 12.821210861206055 0.0 10.0 1.7811035979420353e-10 3.4978693552734086e-11
J0224.2+0700 36.057701110839844 7.012599945068359 0.511 PowerLaw 1015.3140258789062 3.194172899269321e-13 2.5015580654144287 3.4813989256525513e-13 2.4855828285217285 0.0657888874411583 fsrq LSP 29.637367248535156 0.6112043261528015 0.20698896050453186 2.2083743167478076e-10 3.498406078716876e-11
J0224.2+1616 36.06809997558594 16.266700744628906 -inf PowerLaw 2623.41650390625 3.588929758306485e-14 2.1522912979125977 3.937409954828629e-14 2.134060859680176 0.055357903242111206 bcu ISP 12.608854293823242 0.0 10.0 2.470994797665327e-10 3.9618544556141444e-11
J0224.9+1843 36.229400634765625 18.71940040588379 2.69 LogParabola 311.9613037109375 7.821309572220159e-12 2.9072744846343994 1.129949779576922e-11 2.632596254348755 0.4076415002346039 fsrq LSP 69.76959228515625 1.1024870872497559 0.27629557251930237 1.0645626741245806e-10 4.150837312755229e-11
J0225.1-2604 36.282901763916016 -26.07740020751953 -inf LogParabola 430.5390930175781 7.542780636193847e-12 2.521260976791382 8.115433672295502e-12 2.441197156906128 0.08057330548763275 bcu LSP 164.56895446777344 0.5652543902397156 0.1291799694299698 5.871440555971219e-10 4.0984261123755417e-11
J0225.5-5618 36.38420104980469 -56.304901123046875 -inf PowerLaw 10555.9453125 6.850026383454859e-16 1.753899097442627 8.065140674312068e-16 1.6532260179519653 0.09725335240364075 bcu "" 4.935497283935547 0.0 10.0 5.4932714627087265e-11 2.3705261711914893e-11
J0225.6-4502 36.40480041503906 -45.036598205566406 -inf PowerLaw 1126.8328857421875 1.9570301867770368e-13 2.457528829574585 2.062471016455597e-13 2.4450511932373047 0.03952529653906822 bcu LSP 34.867488861083984 0.6880896687507629 0.20785075426101685 1.7991383383098025e-10 2.991553532671887e-11
J0225.8+1310 36.46540069580078 13.177000045776367 -inf PowerLaw 2059.356201171875 7.668669708580864e-14 2.1803858280181885 8.873031297337505e-14 2.0815131664276123 0.11998877674341202 bcu "" 23.290586471557617 0.4816739857196808 0.1868221014738083 3.125822101157638e-10 3.9513729094275973e-11
J0226.3-1845 36.58380126953125 -18.76300048828125 -inf LogParabola 792.4462890625 4.1134822869985654e-13 2.484529972076416 6.335351622650809e-13 2.2152740955352783 0.5060858130455017 bcu LSP 35.317081451416016 0.8222264051437378 0.2469296008348465 1.9378181004281458e-10 3.772758494502426e-11
J0226.5+0938 36.63130187988281 9.635100364685059 2.605 PowerLaw 2065.781494140625 6.832097957038333e-14 2.139092206954956 7.659264254734552e-14 2.0534982681274414 0.09105617552995682 fsrq LSP 79.53766632080078 1.2246320247650146 0.31009024381637573 2.8170629717827467e-10 3.867573622473586e-11
J0226.5-4441 36.648101806640625 -44.6859016418457 -inf PowerLaw 3848.99072265625 2.230114591530042e-14 1.9343277215957642 2.5804774034807534e-14 1.8337321281433105 0.10434408485889435 bll HSP 29.50971031188965 0.5426463484764099 0.18495063483715057 3.1932448352200993e-10 3.66590854894433e-11
J0226.6-0553 36.661800384521484 -5.884900093078613 -inf PowerLaw 1505.66162109375 1.3326304307021558e-13 2.2094061374664307 1.3672956267630348e-13 2.1961495876312256 0.014416337944567204 bcu "" 28.226613998413086 0.42751115560531616 0.16265320777893066 2.711847413294777e-10 3.310971635750448e-11
J0226.7+2312 36.68149948120117 23.205900192260742 -inf PowerLaw 3608.7646484375 1.510878079005913e-14 2.0665152072906494 1.6496405410844177e-14 2.0561909675598145 0.057984162122011185 bcu ISP 12.33703327178955 0.0 10.0 1.9949519813877714e-10 3.882663635046413e-11
J0227.0-1739 36.75910186767578 -17.663700103759766 -inf PowerLaw 893.2700805664062 2.6088248857199237e-13 2.611661672592163 3.1196166526761826e-13 2.521190643310547 0.16766345500946045 bcu "" 7.77310037612915 0.0 10.0 1.2053084919028123e-10 2.6266780417394386e-11
J0227.2+3928 36.805301666259766 39.470401763916016 1.571 PowerLaw 754.0394287109375 6.911115017944891e-13 2.7397401332855225 7.082097495253459e-13 2.7378342151641846 0.023304983973503113 fsrq LSP 33.80110168457031 0.6133167743682861 0.18748173117637634 1.8333622120447757e-10 3.1910005887647586e-11
J0227.3+0201 36.8296012878418 2.0202999114990234 0.457 PowerLaw 2343.81298828125 1.1713156486403697e-13 1.9505990743637085 1.2514777625663442e-13 1.9076710939407349 0.038539718836545944 bll "" 15.505144119262695 0.16937993466854095 0.11209162324666977 6.409612840485579e-10 4.5046903707213204e-11
J0227.8+2246 36.95439910888672 22.77750015258789 0.428203 PowerLaw 1991.011474609375 7.36051573423796e-14 2.230605125427246 8.709088409209614e-14 2.149207592010498 0.1457902491092682 bcu LSP 59.56428527832031 1.2532650232315063 0.32270747423171997 2.77025236083972e-10 4.082029159135914e-11
J0228.0-3026 37.013999938964844 -30.44700050354004 0.3028 PowerLaw 1258.9412841796875 1.4020879455286378e-13 2.378589153289795 1.3957734165508107e-13 2.3732707500457764 0.0013914966257289052 fsrq LSP 38.831634521484375 0.8205878734588623 0.23627901077270508 1.7563085707994475e-10 2.7822003381694493e-11
J0228.1+8208 37.03030014038086 82.14340209960938 -inf LogParabola 3626.515380859375 1.0458403044142413e-14 2.3729000091552734 2.0023323548268995e-14 2.0379974842071533 0.9995297789573669 bcu "" 31.461463928222656 0.9522459506988525 0.32468920946121216 1.452033770998895e-10 3.255788694200845e-11
J0228.2-3102 37.060001373291016 -31.03380012512207 -inf PowerLaw 3112.298095703125 1.4587960559583196e-14 2.0308680534362793 1.7815657532126855e-14 1.8979281187057495 0.1645384281873703 bcu LSP 7.723165988922119 0.0 10.0 1.4075816900938065e-10 2.6297165833799596e-11
J0228.3-5547 37.08539962768555 -55.79309844970703 2.464 LogParabola 1217.168701171875 3.2868905080335464e-12 2.2084758281707764 3.816160495245802e-12 2.198843240737915 0.12174847722053528 fsrq LSP 2371.93359375 1.0027509927749634 0.214507594704628 4.440166456731731e-09 9.644441495426648e-11
J0228.5-2234 37.13130187988281 -22.582000732421875 -inf PowerLaw 1220.1728515625 8.821176617932955e-14 2.360969305038452 1.1155949753392791e-13 2.164921760559082 0.22183552384376526 bcu LSP 14.107843399047852 0.281688928604126 0.5089864730834961 1.0352297491467155e-10 2.3644084953811095e-11
J0228.7+6718 37.197601318359375 67.306396484375 0.523 LogParabola 1425.2032470703125 4.1378153074062007e-13 2.5507659912109375 5.074959007721203e-13 2.5927093029022217 0.1650674045085907 fsrq LSP 44.151973724365234 0.5053561925888062 0.14182816445827484 7.517241829013699e-10 6.685869913258813e-11
J0229.5-3644 37.387699127197266 -36.738800048828125 2.115 LogParabola 372.62139892578125 1.3814327286254535e-11 2.606241464614868 1.5607362624514565e-11 2.4692978858947754 0.14158444106578827 fsrq LSP 303.8078918457031 0.6778554320335388 0.14966526627540588 6.290318266266581e-10 4.1456189175947955e-11
J0230.0-5236 37.52050018310547 -52.60540008544922 -inf PowerLaw 1430.5296630859375 5.500687863643945e-14 2.358319044113159 6.506066844123859e-14 2.1534743309020996 0.17931275069713593 bcu HSP 15.87352180480957 0.2655513286590576 0.39618736505508423 9.406676132472924e-11 2.197604771769779e-11
J0230.8+4032 37.70859909057617 40.54159927368164 1.019 LogParabola 740.73486328125 2.3502588764046095e-12 2.4463560581207275 2.637242637812398e-12 2.303373098373413 0.14331331849098206 fsrq LSP 320.95452880859375 0.9289765357971191 0.20422795414924622 8.374929638677031e-10 5.053860802073373e-11
J0231.2-5754 37.81700134277344 -57.91569900512695 0.031989 PowerLaw 2208.58203125 6.516210910700176e-14 2.0525388717651367 6.762330902491606e-14 2.027738094329834 0.023585597053170204 bll LSP 19.35394287109375 0.3017891049385071 0.152112677693367 3.124115410813033e-10 3.037631604585478e-11
J0231.2-4745 37.820899963378906 -47.76539993286133 0.765 LogParabola 639.6854858398438 4.736098666024979e-12 2.5037989616394043 5.212049108277439e-12 2.4306647777557373 0.12039594352245331 fsrq LSP 1924.0439453125 1.6110141277313232 0.34492114186286926 1.0273636386060048e-09 4.857194160767797e-11
J0231.8+1322 37.96160125732422 13.369199752807617 2.065 PowerLaw 596.8340454101562 3.293777577073609e-12 2.6675541400909424 3.5128766215364315e-12 2.652514696121216 0.051367949694395065 fsrq LSP 279.0919494628906 1.1141809225082397 0.24633540213108063 4.985497015219664e-10 4.5240301088655954e-11
J0232.5-1118 38.13330078125 -11.31659984588623 0.2087 PowerLaw 3940.822265625 8.230627618799509e-15 1.8984345197677612 1.0281747546728951e-14 1.753350853919983 0.1505279690027237 bll HSP 15.635797500610352 0.35488712787628174 0.423957884311676 1.2181577968561896e-10 2.656606185036381e-11
J0232.8+2018 38.21390151977539 20.315900802612305 0.139 PowerLaw 6215.02685546875 9.357146710296891e-15 1.768403172492981 1.0132928093061107e-14 1.7226009368896484 0.04244713857769966 bll HSP 9.671107292175293 0.0 10.0 2.991734915358535e-10 4.1123118799113456e-11
J0232.9+2608 38.24810028076172 26.136999130249023 -inf PowerLaw 4071.84716796875 1.1647684735932497e-14 1.964508295059204 1.3380292323607063e-14 1.8844152688980103 0.07966425269842148 bll ISP 9.972030639648438 0.0 10.0 1.8827925329922834e-10 3.426989941823777e-11
J0233.0+3740 38.271400451660156 37.682498931884766 -inf PowerLaw 3013.117919921875 1.8901472455343932e-14 2.0559825897216797 1.9840991236043035e-14 2.0367848873138428 0.027773605659604073 bcu "" 23.96632194519043 0.6598694920539856 0.29830533266067505 1.7155603326823865e-10 2.948992786078186e-11
J0233.5+0654 38.38570022583008 6.908299922943115 -inf PowerLaw 1190.389892578125 4.3984201046967653e-13 2.3219377994537354 4.313756654401174e-13 2.3229637145996094 -0.00966646708548069 bcu HSP 32.3198356628418 0.43193700909614563 0.13399150967597961 4.977152023855069e-10 4.4914547775443125e-11
J0233.9+8041 38.49869918823242 80.6948013305664 -inf PowerLaw 11376.1474609375 1.1475459432591412e-15 1.714849591255188 1.4608114438013691e-15 1.2920283079147339 0.2533462941646576 bcu HSP 6.580625057220459 0.0 10.0 1.0000317934855119e-10 2.799437764933188e-11
J0234.3-0628 38.583099365234375 -6.481800079345703 -inf PowerLaw 3096.94580078125 2.614745137801463e-14 1.9353305101394653 3.16788255512717e-14 1.8551349639892578 0.14541353285312653 bll "" 5.981919288635254 0.0 10.0 2.4590210423447445e-10 3.263410375264897e-11
J0235.6-2939 38.90079879760742 -29.65169906616211 0.66 PowerLaw 2641.5400390625 2.21599539933226e-14 2.0722289085388184 1.7611183778659667e-14 2.205465078353882 -0.09436888247728348 bll HSP 16.10973358154297 0.07758413255214691 0.8886398077011108 1.5361398264523984e-10 2.6519496668098164e-11
J0236.8-6136 39.20209884643555 -61.610599517822266 0.467 LogParabola 652.8953247070312 3.0163809817962406e-12 2.337165355682373 3.1914408182148746e-12 2.259990692138672 0.0609498992562294 fsrq LSP 887.2366943359375 1.4533852338790894 0.3126443922519684 8.632340953163009e-10 4.462644836999985e-11
J0237.1-0714 39.28450012207031 -7.24560022354126 0.359792 PowerLaw 5429.6123046875 3.2991414487874805e-15 1.8199821710586548 4.4046204536333025e-15 1.7289878129959106 0.18802738189697266 bcu "" 9.350324630737305 0.0 10.0 8.547708374440077e-11 2.4120669003813155e-11
J0237.3+2000 39.32789993286133 20.001300811767578 -inf PowerLaw 3391.7509765625 1.3653294430638913e-14 2.073460102081299 1.456302390961603e-14 2.044386386871338 0.04014108330011368 bll "" 9.821710586547852 0.0 10.0 1.5894510707603615e-10 3.430149220218226e-11
J0237.6-3602 39.424400329589844 -36.042198181152344 0.411 PowerLaw 3742.940185546875 1.8717600237219863e-14 1.856040358543396 2.0502036076871025e-14 1.8006625175476074 0.04830960929393768 bll HSP 28.768245697021484 0.600471556186676 0.2038557082414627 2.484329131302587e-10 3.144129401277951e-11
J0237.6+0923 39.424400329589844 9.384400367736816 -inf LogParabola 1514.6746826171875 1.267925516098764e-13 2.2300570011138916 1.6217656015858617e-13 2.0073752403259277 0.23493987321853638 bcu LSP 16.77590560913086 0.36854761838912964 0.2156248837709427 3.121415348417145e-10 4.727196759035657e-11
J0237.7+0206 39.44139862060547 2.101900100708008 0.021592 PowerLaw 2535.86474609375 2.1244760304802747e-14 2.104508399963379 2.4785463056411182e-14 1.9368979930877686 0.14751917123794556 rdg ISP 6.751281261444092 0.0 10.0 1.3551046396109712e-10 2.8215287745103623e-11
J0237.8+2848 39.47370147705078 28.804399490356445 1.206 LogParabola 511.6305236816406 6.86714921038778e-11 2.285411834716797 7.564281839789189e-11 2.179816722869873 0.09068214893341064 FSRQ LSP 7505.54638671875 0.7579326033592224 0.16181544959545135 1.1866768012680495e-08 1.5876908121548183e-10
J0238.1-3905 39.52989959716797 -39.087398529052734 0.2 PowerLaw 2436.248046875 5.808811683613926e-14 1.9533931016921997 6.409675849979035e-14 1.881158471107483 0.06442270427942276 bll HSP 27.337295532226562 0.43435025215148926 0.14828035235404968 3.4268041182450304e-10 3.138759738230412e-11
J0238.2+1531 39.56169891357422 15.517499923706055 -inf PowerLaw 1710.0133056640625 1.0962260423410045e-13 2.3876514434814453 1.2808569309352702e-13 2.1476058959960938 0.20298610627651215 bcu LSP 68.43443298339844 1.1270183324813843 0.2818995714187622 2.8402913354597104e-10 4.481494342289949e-11
J0238.4-3116 39.62089920043945 -31.282800674438477 0.233 PowerLaw 2761.018798828125 1.2067099706622453e-13 1.8265002965927124 1.2027058765139848e-13 1.8273594379425049 -0.0014471712056547403 bll HSP 42.035160064697266 0.31412747502326965 0.08951284736394882 9.125613598115478e-10 4.759277347221591e-11
J0238.6+1637 39.667999267578125 16.617900848388672 0.94 LogParabola 906.3076171875 1.3730307689419075e-11 2.1863696575164795 1.5232506228590736e-11 2.1226189136505127 0.08323110640048981 BLL LSP 5872.72021484375 1.0831685066223145 0.2312643826007843 9.793904354182814e-09 1.554052719843213e-10
J0238.7+2555 39.699100494384766 25.923799514770508 0.584 PowerLaw 5144.8408203125 5.873485698455402e-15 1.9745553731918335 5.419798758280001e-15 2.0000083446502686 -0.03454350680112839 bll HSP 9.133098602294922 0.0 10.0 1.5132008146512277e-10 3.678258392314504e-11
J0239.5+1326 39.884700775146484 13.436599731445312 -inf PowerLaw 2306.891357421875 3.359172071363756e-14 2.2551848888397217 3.623378927084496e-14 2.163423776626587 0.06316707283258438 bcu "" 47.76416778564453 1.4316455125808716 0.4331378936767578 1.7579164512948608e-10 3.609697263318168e-11
J0239.5-1353 39.89229965209961 -13.887800216674805 -inf PowerLaw 436.2408752441406 1.1969419596094544e-12 2.8426685333251953 1.1623816058986547e-12 2.8575563430786133 -0.019665170460939407 bcu "" 18.494295120239258 0.5947710275650024 0.2877064049243927 6.147003045464672e-11 2.116102085225613e-11
J0239.7+0415 39.94029998779297 4.2642998695373535 0.978 LogParabola 407.1080322265625 7.253496414616478e-12 2.70831298828125 7.936692102139542e-12 2.6503210067749023 0.08260834962129593 fsrq LSP 162.13478088378906 0.8291058540344238 0.18807868659496307 3.6447053708421606e-10 3.926694039368961e-11
J0240.6+3528 40.15810012817383 35.47600173950195 -inf LogParabola 9127.642578125 1.0447685536260805e-15 1.890160322189331 2.2463358230413776e-15 1.5973924398422241 0.9637929201126099 bcu "" 9.569979667663574 0.0 10.0 4.0436317488845575e-11 1.460228292449184e-11
J0240.8-3401 40.20249938964844 -34.0177001953125 -inf PowerLaw 2311.540771484375 2.7108344188104747e-14 2.1236884593963623 2.6110688454037898e-14 2.143921375274658 -0.02112295851111412 bcu ISP 8.48969554901123 0.0 10.0 1.42201916908391e-10 2.478937194405617e-11
J0241.0-0505 40.25090026855469 -5.094299793243408 -inf LogParabola 1711.929931640625 9.140098075101355e-14 2.152872323989868 1.1472233211150262e-13 2.0124075412750244 0.2115737646818161 bll LSP 7.507032871246338 0.0 10.0 2.8911414928778356e-10 3.843973750417007e-11
J0241.3+6543 40.338600158691406 65.72879791259766 0.121 PowerLaw 3764.8330078125 6.30495886077588e-14 2.07882022857666 6.626449199466714e-14 2.055910348892212 0.03306559473276138 bll HSP 27.703413009643555 0.31558817625045776 0.1095341295003891 9.134075718009171e-10 6.73626501801472e-11
J0241.9-1603 40.48500061035156 -16.062000274658203 -inf PowerLaw 4114.41455078125 1.1553020333747357e-14 1.8609756231307983 1.2833613871317349e-14 1.7846992015838623 0.06499743461608887 bcu HSP 10.00156307220459 0.0 10.0 1.8308708715775168e-10 2.944917226743726e-11
J0242.3+1102 40.59510040283203 11.047699928283691 2.68 LogParabola 541.1716918945312 3.993828271570132e-12 2.580451250076294 4.721411629715622e-12 2.484380006790161 0.15731821954250336 fsrq LSP 97.27462005615234 0.6613625884056091 0.1581450253725052 5.272375314113731e-10 5.174926112627709e-11
J0242.3+5216 40.5974006652832 52.27980041503906 -inf LogParabola 931.451171875 9.324071462840644e-13 2.6820833683013916 1.204237013927023e-12 2.8132355213165283 0.21558916568756104 bcu "" 75.62947082519531 0.5911605358123779 0.14589953422546387 4.834459499392096e-10 5.619013587754296e-11
J0242.6+1735 40.65879821777344 17.598400115966797 0.551 LogParabola 1132.017822265625 3.3662539444291595e-13 2.330678701400757 4.039968229743729e-13 1.9749672412872314 0.31760773062705994 bcu "" 54.80347442626953 0.8083375096321106 0.21866564452648163 3.964638339848392e-10 5.195979757566249e-11
J0242.9+0045 40.74760055541992 0.7526000142097473 0.409 PowerLaw 3679.10595703125 9.384460134714053e-15 2.0252087116241455 1.0962003094800669e-14 1.9255496263504028 0.11310966312885284 bll ISP 5.35842227935791 0.0 10.0 1.2692327744368015e-10 3.0020968350141786e-11
J0243.2-0550 40.81760025024414 -5.846499919891357 1.805 PowerLaw 481.12872314453125 2.1269054226169537e-12 2.734105110168457 2.308976143963748e-12 2.7116217613220215 0.056485459208488464 fsrq LSP 64.82095336914062 0.7847681045532227 0.2041744887828827 1.6596987673089814e-10 2.9062079132113894e-11
J0243.4+7119 40.86790084838867 71.32489776611328 -inf LogParabola 2024.001953125 2.8979100477784236e-13 2.1327574253082275 3.3014075414422583e-13 2.0102858543395996 0.11831028014421463 bll LSP 188.99851989746094 0.7729023098945618 0.1741456836462021 1.2331855536729108e-09 6.854663364697089e-11
J0243.7+0321 40.931400299072266 3.359999895095825 -inf PowerLaw 1530.710693359375 5.490747084974969e-14 2.34816837310791 7.451147581967812e-14 2.2050132751464844 0.31395581364631653 bcu LSP 5.677546977996826 0.0 10.0 1.1048798681523309e-10 2.7092415116891644e-11
J0244.6-5819 41.15760040283203 -58.325599670410156 0.265 LogParabola 2615.478515625 7.481718695100115e-14 1.7380279302597046 8.01760255951002e-14 1.6216791868209839 0.056324850767850876 bll HSP 36.509552001953125 0.3939681649208069 0.11678609251976013 5.398998470518279e-10 3.872221640555118e-11
J0244.7+1316 41.19200134277344 13.279899597167969 -inf LogParabola 930.49609375 3.9748415604952403e-13 2.5735316276550293 5.478510440443118e-13 2.1409685611724854 0.4781915545463562 bcu LSP 27.949565887451172 0.6201838850975037 0.24035748839378357 2.788542174947395e-10 5.1389968669379726e-11
J0245.1-0257 41.29140090942383 -2.9549999237060547 -inf PowerLaw 2284.010498046875 8.104189655510144e-14 2.023164987564087 9.048491123042623e-14 1.960310935974121 0.07472281903028488 bll LSP 48.74530792236328 0.6368421316146851 0.17359772324562073 4.174746659479922e-10 3.8615867448132946e-11
