Source_Name RAJ2000 DEJ2000 Redshift SpectrumType Pivot_Energy PL_Flux_Density PL_Index LP_Flux_Density LP_Index LP_beta CLASS SED_class
J0521.7+2112 80.44450378417969 21.21310043334961 -999.0 LogParabola 1540.52783203125 4.665122021324519e-12 1.9403424263000488 4.883090893442743e-12 1.8562321662902832 0.04468904808163643 bll HSP
J0521.8+5658 80.4529037475586 56.96689987182617 -inf LogParabola 1185.95703125 1.6772282347699008e-13 2.566206216812134 2.481205616401e-13 2.7403831481933594 0.27880245447158813 bcu LSP
J0521.8-3848 80.4718017578125 -38.80659866333008 -inf PowerLaw 964.1605834960938 4.616037370050452e-13 2.4948084354400635 4.977542900422294e-13 2.4634461402893066 0.0625242218375206 bcu ""
J0522.9-3628 80.73699951171875 -36.46860122680664 0.056 LogParabola 419.92779541015625 5.1991785876559504e-11 2.4476540088653564 5.5942198790015496e-11 2.3649003505706787 0.07852767407894135 AGN LSP
J0524.1-5659 81.03279876708984 -56.98630142211914 -inf PowerLaw 1310.5245361328125 8.80877673321151e-14 2.4155819416046143 1.025343750334605e-13 2.2705798149108887 0.16172757744789124 bcu LSP
J0524.5+2839 81.12799835205078 28.65719985961914 1.5 PowerLaw 3573.9560546875 6.606104145700023e-14 2.025181770324707 7.324300671171513e-14 1.962515950202942 0.06867814064025879 bcu ""
J0524.5-2614 81.14710235595703 -26.23889923095703 -inf PowerLaw 1862.452392578125 4.3092675830686336e-14 2.340977668762207 3.62645331786985e-14 2.402678966522217 -0.08488720655441284 bcu HSP
J0524.6-2819 81.17320251464844 -28.328800201416016 -inf LogParabola 741.232421875 3.6323803123336496e-13 2.548598051071167 4.954828322807636e-13 2.066289186477661 0.4852559268474579 bcu LSP
J0525.4-4600 81.37169647216797 -46.00699996948242 1.479 PowerLaw 1978.1710205078125 6.01338233765028e-14 2.2468082904815674 6.842298266602348e-14 2.121185302734375 0.1290467232465744 fsrq LSP
J0525.6-2008 81.41780090332031 -20.144899368286133 0.092 LogParabola 1750.559326171875 5.93606449259855e-14 2.1570675373077393 8.311047976130442e-14 1.8587754964828491 0.34301695227622986 bll LSP
J0525.6-6013 81.42070007324219 -60.227901458740234 -999.0 PowerLaw 3940.027587890625 3.1542402424786925e-14 1.8169268369674683 3.443392218496072e-14 1.754012942314148 0.0514608733355999 bcu ""
J0525.8-0052 81.46659851074219 -0.8708999752998352 1.2 LogParabola 2125.95361328125 9.356796885689675e-14 2.087322235107422 1.180421998212347e-13 1.952588677406311 0.21154288947582245 bll LSP
J0526.1+6318 81.54740142822266 63.3036003112793 -inf LogParabola 2355.560546875 3.0054666979965894e-14 2.173313856124878 4.231757630944466e-14 2.040956974029541 0.25556161999702454 bcu LSP
J0526.2-4830 81.57140350341797 -48.515098571777344 1.3 LogParabola 841.226318359375 6.099653768187885e-12 2.2788755893707275 6.6012633727352554e-12 2.2019026279449463 0.08102206140756607 fsrq LSP
J0526.3+2246 81.5907974243164 22.777799606323242 -inf PowerLaw 4936.515625 1.1097952729867931e-14 2.0856423377990723 1.2354233880752883e-14 2.042517900466919 0.07227744907140732 bcu ""
J0526.7-1519 81.69170379638672 -15.321399688720703 -inf LogParabola 1881.1944580078125 1.325694789404766e-13 1.956384301185608 1.472598627240418e-13 1.7976493835449219 0.09822805970907211 bll ""
J0527.3-6223 81.8385009765625 -62.39509963989258 0.083 PowerLaw 3872.718505859375 6.405613395260709e-15 2.0481131076812744 6.6486034309054445e-15 2.018465995788574 0.02641669288277626 bll ""
J0528.7-5920 82.1863021850586 -59.34389877319336 1.13 PowerLaw 2563.343994140625 4.5757505857252356e-14 2.013568878173828 5.164897237111207e-14 1.9116692543029785 0.09241840988397598 bll HSP
J0529.1-0101 82.2802963256836 -1.0292999744415283 -inf LogParabola 1321.678955078125 1.7233210572540486e-13 2.3692612648010254 2.752819402550982e-13 2.5444626808166504 0.4816495180130005 bcu ""
J0529.1+0935 82.2969970703125 9.59749984741211 -inf PowerLaw 3930.62939453125 2.2786954885934546e-14 2.0479276180267334 2.2425544562065976e-14 2.0581793785095215 -0.011222965084016323 bcu ""
J0529.3-7243 82.32929992675781 -72.73300170898438 -inf PowerLaw 1563.3460693359375 1.3573171720685645e-13 2.419405221939087 1.421333889342971e-13 2.392449378967285 0.03875497728586197 bcu LSP
J0529.4-0521 82.3727035522461 -5.361700057983398 0.685 LogParabola 1028.630615234375 4.780176905347377e-13 2.627152681350708 5.852080430489293e-13 2.80301833152771 0.18753409385681152 fsrq ""
J0530.9+1332 82.73639678955078 13.540200233459473 2.07 LogParabola 749.2761840820312 5.459249805689348e-12 2.588827610015869 7.139366788727619e-12 2.5418994426727295 0.24066698551177979 FSRQ LSP
J0532.0-4827 83.002197265625 -48.46070098876953 0.812 LogParabola 970.82666015625 4.063187286629244e-12 2.194697856903076 4.385135917578387e-12 2.0846478939056396 0.08730737864971161 BLL ISP
J0532.6+0732 83.1719970703125 7.549300193786621 1.254 LogParabola 627.13134765625 2.0200478442755632e-11 2.361508846282959 2.2131360979948944e-11 2.2715656757354736 0.08667615056037903 FSRQ LSP
J0532.7+5749 83.19390106201172 57.82379913330078 -inf LogParabola 1390.2431640625 1.099204074658279e-13 2.510373830795288 1.5438334204781468e-13 2.827502965927124 0.305102676153183 bcu LSP
J0532.8-3941 83.19999694824219 -39.685298919677734 -inf PowerLaw 642.559814453125 1.9669506908653878e-12 2.6123337745666504 2.0394753594277226e-12 2.5982863903045654 0.031337276101112366 bcu LSP
J0532.9-8325 83.24539947509766 -83.43240356445312 0.774 PowerLaw 3656.69091796875 1.6353434719677123e-14 2.148230791091919 1.8247500339625515e-14 2.06784987449646 0.08377203345298767 fsrq LSP
J0532.9+6936 83.25 69.60659790039062 -inf PowerLaw 3733.267333984375 6.851843480884957e-15 2.101428270339966 7.018351947106786e-15 2.0805392265319824 0.01875370182096958 bcu ""
J0533.0-8446 83.2677001953125 -84.7782974243164 -inf PowerLaw 2511.54931640625 2.1519573368275827e-14 2.2366442680358887 2.203394937208905e-14 2.232954740524292 0.009332310408353806 bcu LSP
J0533.1-6119 83.28060150146484 -61.32160186767578 -inf PowerLaw 399.5795593261719 2.1953584783407365e-12 2.9843454360961914 2.4319884214113463e-12 2.975985527038574 0.08016333729028702 bcu ""
J0533.3-5549 83.331298828125 -55.82469940185547 -inf LogParabola 768.05224609375 4.0558363416896837e-13 2.7215969562530518 5.535008757752424e-13 2.8526854515075684 0.3591235280036926 bcu ""
J0533.3+4823 83.33380126953125 48.383399963378906 1.16 LogParabola 728.45068359375 8.630728944025723e-12 2.3662593364715576 9.529417185905054e-12 2.2809526920318604 0.08902209997177124 fsrq LSP
J0533.8-3749 83.47489929199219 -37.83089828491211 1.668 PowerLaw 1354.69287109375 1.2774116074816544e-13 2.3245561122894287 1.4159039338126206e-13 2.308549642562866 0.09134073555469513 fsrq LSP
J0535.7-6604 83.94709777832031 -66.0792007446289 -inf LogParabola 7227.6982421875 2.545480119682574e-15 1.7662602663040161 3.9029444383147354e-15 1.5483781099319458 0.29274773597717285 bcu ""
J0536.0-2754 84.02069854736328 -27.90679931640625 -inf PowerLaw 1002.695556640625 2.4054228661002375e-13 2.5813000202178955 2.4927304144439777e-13 2.5631399154663086 0.0347200408577919 bcu LSP
J0536.2+1733 84.0718994140625 17.55340003967285 -inf LogParabola 2565.131591796875 7.978270415197677e-14 2.0940563678741455 1.0348672466924461e-13 1.8745862245559692 0.23850394785404205 bll ISP
J0536.4-3401 84.10440063476562 -34.01679992675781 0.684 LogParabola 272.6456604003906 5.2530011590556924e-11 2.6050634384155273 5.90130305733183e-11 2.4145007133483887 0.12334694713354111 fsrq LSP
J0536.4-3343 84.1146011352539 -33.72309875488281 -999.0 LogParabola 4517.50634765625 4.642550314451141e-14 1.7912728786468506 5.256625145474807e-14 1.5958199501037598 0.11597888171672821 bll HSP
J0536.5-2548 84.12670135498047 -25.80120086669922 -inf LogParabola 2880.77001953125 1.992187949437403e-14 1.8516260385513306 2.5634093507804004e-14 1.625146746635437 0.1895471215248108 bcu HSP
J0537.7-5717 84.42510223388672 -57.29090118408203 1.55 LogParabola 1961.96484375 1.0474267124211539e-13 1.9968082904815674 1.1959026434069098e-13 1.774532675743103 0.1459902673959732 bll HSP
J0538.2-3910 84.57460021972656 -39.16960144042969 0.44 PowerLaw 3382.42578125 1.7347465152729724e-14 1.9467477798461914 1.9741337809798566e-14 1.8662770986557007 0.08192544430494308 bll HSP
J0538.6+0443 84.66300201416016 4.726200103759766 -inf PowerLaw 8613.5703125 2.0839195847459704e-15 1.8679546117782593 3.0084594348058283e-15 1.2532986402511597 0.5032092928886414 bcu HSP
J0538.8-4405 84.70890045166016 -44.08620071411133 0.892 LogParabola 642.8059692382812 4.5792789699072856e-11 2.12162446975708 4.91587569262375e-11 2.0297083854675293 0.06487228721380234 BLL LSP
J0539.0+1644 84.75 16.743200302124023 -inf LogParabola 4593.7978515625 1.4079297792999202e-14 1.9216461181640625 1.984097429538409e-14 1.675559401512146 0.27813658118247986 bcu ""
J0539.6+1432 84.90519714355469 14.544300079345703 2.69 LogParabola 743.2293090820312 2.3672836694382804e-12 2.555142402648926 2.7155775458170828e-12 2.427454710006714 0.14099185168743134 FSRQ LSP
J0539.7-1030 84.92659759521484 -10.510899543762207 -inf PowerLaw 1650.473388671875 8.039321161903978e-14 2.5115418434143066 6.830461489384237e-14 2.4976160526275635 -0.07060059159994125 bcu ""
J0539.7-0521 84.94080352783203 -5.355500221252441 -inf LogParabola 993.0340576171875 4.639977096120018e-13 2.58503794670105 9.31023270631104e-13 2.9059181213378906 0.5411505103111267 bcu ISP
J0539.9-2839 84.99520111083984 -28.65850067138672 3.104 LogParabola 455.0339050292969 1.1055318119290725e-11 2.7080326080322266 1.24171098750403e-11 2.675557851791382 0.1139482632279396 fsrq LSP
J0540.0+1209 85.00779724121094 12.151000022888184 -inf PowerLaw 2115.728759765625 7.161775377384147e-14 2.328566789627075 7.151945051811492e-14 2.327944278717041 -0.0006240747170522809 bcu ""
J0540.5+5823 85.14810180664062 58.387901306152344 -999.0 PowerLaw 4528.85595703125 3.2215576777419597e-14 1.8943012952804565 3.203299374344125e-14 1.8958522081375122 -0.001800156431272626 bll HSP
J0540.8-5415 85.20690155029297 -54.25749969482422 1.185 PowerLaw 643.7572021484375 1.7284178645618486e-12 2.731111764907837 1.8406868911025054e-12 2.730882406234741 0.04679490998387337 fsrq LSP
J0541.1-4854 85.27850341796875 -48.910499572753906 -inf PowerLaw 3848.189697265625 1.0177225375103665e-14 1.981766700744629 1.1940454050854421e-14 1.8428940773010254 0.1239713579416275 bcu ""
J0541.4-7334 85.35140228271484 -73.57740020751953 0.000927 PowerLaw 1571.7342529296875 9.139532257092589e-14 2.363067865371704 1.03916644711953e-13 2.287736654281616 0.10720023512840271 bcu LSP
J0541.6-0541 85.41400146484375 -5.697400093078613 0.838 LogParabola 1284.4615478515625 3.355415175310822e-13 2.5537195205688477 5.044345475178902e-13 2.940566301345825 0.35675376653671265 fsrq LSP
J0542.4+3547 85.60810089111328 35.7849006652832 -inf LogParabola 1449.9461669921875 3.1905942189484893e-13 2.567525625228882 4.2776250749020084e-13 2.7561068534851074 0.22746019065380096 bcu ""
J0542.8-3458 85.7040023803711 -34.982601165771484 -inf PowerLaw 5420.64404296875 3.0094510986288263e-15 1.8553229570388794 3.649255529513231e-15 1.758293867111206 0.12092743813991547 bcu ""
J0542.9-0913 85.74089813232422 -9.220800399780273 -inf LogParabola 1374.0609130859375 7.256037676088567e-13 2.509849786758423 9.495027377195986e-13 2.6554362773895264 0.1819497048854828 bcu LSP
J0543.2+8238 85.80590057373047 82.6343994140625 -inf PowerLaw 885.8425903320312 4.350174734324419e-13 2.537811756134033 4.785722057358555e-13 2.439629554748535 0.09766187518835068 bcu LSP
J0543.9-5531 85.98139953613281 -55.53269958496094 0.273 LogParabola 2087.893310546875 4.0580687139628313e-13 1.777165412902832 4.354985068313194e-13 1.651358723640442 0.06263795495033264 bll HSP
J0545.0+0613 86.26789855957031 6.227099895477295 -inf LogParabola 643.6163940429688 1.8103484206513643e-12 2.62532901763916 2.961913266735783e-12 2.498178720474243 0.5389649271965027 bcu ""
J0546.9-2206 86.72660064697266 -22.11240005493164 0.28 PowerLaw 4479.46923828125 4.968001972126398e-15 1.9502633810043335 5.926323190188652e-15 1.933308720588684 0.08023829758167267 bll ""
J0548.5-5218 87.14420318603516 -52.31529998779297 -inf LogParabola 2717.816650390625 1.7880824858956812e-14 2.054804563522339 2.7544540744952294e-14 1.8849475383758545 0.39553046226501465 bcu ISP
J0549.0+3258 87.2697982788086 32.96860122680664 -inf PowerLaw 5007.27783203125 1.2929223562271625e-14 2.0099966526031494 1.5351011884183127e-14 1.9427525997161865 0.11414144188165665 bcu ""
J0550.3-5733 87.58470153808594 -57.5536003112793 2.001 PowerLaw 1972.0054931640625 4.695130731684899e-14 2.2338743209838867 4.78751830930782e-14 2.2254583835601807 0.009150509722530842 fsrq LSP
J0550.5-3216 87.62519836425781 -32.277099609375 0.069 PowerLaw 3382.16748046875 2.8334183821898326e-14 1.8908653259277344 2.875602317028991e-14 1.8824706077575684 0.007823653519153595 bll HSP
J0550.9+2552 87.74569702148438 25.871000289916992 -inf LogParabola 1829.9168701171875 1.189644492942052e-13 2.404278516769409 1.9560724296829174e-13 2.2660744190216064 0.5680083632469177 bcu ""
J0551.0-1622 87.75029754638672 -16.380800247192383 -inf LogParabola 1686.08447265625 6.029403457627827e-14 2.30440354347229 1.2647756377371505e-13 2.259934425354004 0.9993875026702881 bcu LSP
J0551.8-3517 87.96739959716797 -35.28390121459961 -inf PowerLaw 2847.49267578125 1.4107797910575468e-14 2.073125123977661 1.446113431639081e-14 2.043729066848755 0.016145173460245132 bcu LSP
J0552.4+3755 88.10330200195312 37.91999816894531 0.815 PowerLaw 812.02685546875 1.1847940163678405e-12 2.648265838623047 1.2666273195224842e-12 2.6304333209991455 0.04662792757153511 bcu LSP
J0552.8+0313 88.21800231933594 3.2321999073028564 -inf LogParabola 1470.3955078125 3.039275916442291e-13 2.48616886138916 4.38327705295366e-13 2.744676113128662 0.30560851097106934 bcu LSP
J0553.5-2034 88.39089965820312 -20.577699661254883 -inf LogParabola 1837.9796142578125 2.1330375345792602e-13 1.9733257293701172 2.5032544938817514e-13 1.8001984357833862 0.14029403030872345 bll HSP
J0554.3-1009 88.5896987915039 -10.15250015258789 -inf LogParabola 876.8125610351562 7.023719171377063e-13 2.5981321334838867 1.081058203025731e-12 2.5214364528656006 0.3498855531215668 bcu ""
J0554.4-2757 88.61039733886719 -27.95639991760254 0.230523 PowerLaw 11046.484375 7.477068463043865e-16 1.6218293905258179 9.551189041260406e-16 1.5024666786193848 0.13758587837219238 bll HSP
J0555.1+0304 88.77760314941406 3.071000099182129 -inf LogParabola 1476.202392578125 2.8419131739738923e-13 2.5054690837860107 4.150973727072571e-13 2.8576583862304688 0.3118186295032501 bcu LSP
J0555.6+3947 88.90149688720703 39.78779983520508 2.365 LogParabola 492.3693542480469 9.514536727928125e-12 2.7187740802764893 1.2673083069070223e-11 2.5877788066864014 0.27059853076934814 fsrq LSP
J0556.2-4352 89.07489776611328 -43.869598388671875 -inf LogParabola 2156.451416015625 9.754684852838341e-14 2.033751964569092 1.1490701239905837e-13 1.8485223054885864 0.15551266074180603 bll LSP
J0557.2+7705 89.31289672851562 77.08540344238281 -inf PowerLaw 3066.87255859375 1.1180796787274138e-14 2.130350112915039 1.3407845458348298e-14 1.9877325296401978 0.14858074486255646 bcu ISP
J0557.3-0615 89.34369659423828 -6.265399932861328 -999.0 PowerLaw 4363.60302734375 1.4202909546156758e-14 2.083421468734741 1.3810968766737354e-14 2.084052085876465 -0.014009559527039528 bcu ""
J0557.6-0721 89.41649627685547 -7.351200103759766 -inf PowerLaw 5904.7421875 5.0972511530644055e-15 1.9993175268173218 5.0534921604598274e-15 1.9923104047775269 -0.0004903122899122536 bcu ""
J0558.0-3837 89.52330017089844 -38.63169860839844 0.302 LogParabola 2207.098388671875 1.3298189589436293e-13 1.880733609199524 1.4559802473911032e-13 1.7283883094787598 0.0879618227481842 bll HSP
J0558.1-2859 89.53880310058594 -28.98349952697754 -inf LogParabola 1183.6053466796875 1.470208096975359e-13 2.3280556201934814 1.932441294656695e-13 2.138573408126831 0.2938484847545624 bcu LSP
J0558.8-7459 89.72360229492188 -74.99199676513672 -inf LogParabola 1741.697265625 1.7689807409702885e-13 2.064056634902954 1.9206093963483606e-13 1.9356063604354858 0.08156369626522064 bll LSP
J0559.6+3044 89.90390014648438 30.747100830078125 -inf LogParabola 12534.146484375 1.5874925267224198e-15 1.639254093170166 2.5768480790600056e-15 1.5793700218200684 0.2688787877559662 bcu ""
J0559.7-1817 89.94580078125 -18.29840087890625 -inf PowerLaw 1315.7442626953125 9.124879942357805e-14 2.4100656509399414 9.216233462158718e-14 2.3964691162109375 0.009245352819561958 bcu LSP
J0559.9+6409 89.9990005493164 64.15609741210938 -inf PowerLaw 3668.728515625 1.3106580402965414e-14 2.0021519660949707 1.509877394282027e-14 1.916172742843628 0.09549900889396667 bcu ""
J0600.3+1244 90.08159637451172 12.744400024414062 0.084 LogParabola 10944.6806640625 3.766354869855822e-15 1.5516738891601562 5.1607553307024285e-15 1.3965235948562622 0.17301544547080994 bcu HSP
J0600.6-3939 90.15070343017578 -39.650699615478516 1.661 LogParabola 350.20751953125 1.2855217758345194e-11 2.7812695503234863 1.619724146473267e-11 2.6311051845550537 0.22250080108642578 fsrq LSP
J0601.0+3838 90.2686996459961 38.634498596191406 -999.0 PowerLaw 3512.751220703125 6.277985943603515e-14 2.005964994430542 6.646754273278294e-14 1.9810519218444824 0.034738097339868546 bll LSP
J0601.1-7035 90.2957992553711 -70.5895004272461 2.409 LogParabola 696.93212890625 5.53838789066341e-12 2.3795087337493896 6.121349521021058e-12 2.2774698734283447 0.10349167138338089 fsrq LSP
J0601.3-7238 90.32649993896484 -72.63729858398438 0.000927 PowerLaw 2437.720703125 2.8292562316936144e-14 2.2211172580718994 2.924023463678552e-14 2.211496114730835 0.022684019058942795 bll ""
J0601.3+5444 90.3302993774414 54.73440170288086 -inf PowerLaw 7419.6826171875 3.0603556611764416e-15 1.830812692642212 3.010823715519852e-15 1.8344309329986572 -0.0075199780985713005 bcu ""
J0601.4+2320 90.37030029296875 23.34779930114746 0.274 LogParabola 670.8111572265625 2.379529732976504e-12 2.836869716644287 3.3717607698935392e-12 2.8447980880737305 0.36987462639808655 fsrq LSP
J0601.8-2003 90.472900390625 -20.05900001525879 1.216 PowerLaw 573.2117919921875 2.0624623970483258e-12 2.687842607498169 2.3247989904690014e-12 2.6540608406066895 0.10388685017824173 fsrq LSP
J0602.0+5315 90.51480102539062 53.26570129394531 0.052 PowerLaw 3120.59619140625 8.209645935069662e-14 1.9497385025024414 8.596810465106089e-14 1.9239753484725952 0.02703513391315937 bll ""
J0602.7-0007 90.69529724121094 -0.12479999661445618 0.118 PowerLaw 3189.78076171875 3.0525410622600155e-14 2.2377519607543945 3.1132916204898095e-14 2.241082191467285 0.009317687712609768 bll ""
J0602.8-4019 90.71659851074219 -40.32929992675781 -inf LogParabola 2037.1580810546875 2.8239482150263506e-13 1.920745611190796 3.1812578829906735e-13 1.732405662536621 0.11924684792757034 bll ""
J0602.8+6041 90.722900390625 60.69649887084961 -inf PowerLaw 1743.9654541015625 4.094309255780332e-14 2.3670663833618164 4.8272339901386796e-14 2.3544068336486816 0.10630994290113449 bcu ""
J0603.0-2936 90.76219940185547 -29.61079978942871 -inf PowerLaw 891.0357666015625 2.1238548842793942e-13 2.5562567710876465 2.4639196390639773e-13 2.469841480255127 0.13217177987098694 bcu LSP
J0603.9+2159 90.98149871826172 21.984800338745117 -inf PowerLaw 1966.1986083984375 2.0487966520803952e-13 2.4363551139831543 2.032508818368417e-13 2.3978757858276367 0.0035286627244204283 bcu ""
J0604.1-4816 91.04769897460938 -48.279701232910156 0.454 PowerLaw 5412.03369140625 9.105462728481537e-15 1.7936168909072876 1.0352719590346442e-14 1.7374062538146973 0.07038887590169907 bll HSP
J0604.5-4851 91.13919830322266 -48.85770034790039 -inf PowerLaw 1982.2471923828125 2.8097920921920684e-14 2.323974847793579 2.897228762238288e-14 2.318544864654541 0.015376141294836998 bcu LSP
J0604.8+4411 91.20700073242188 44.19240188598633 1.136 LogParabola 722.9886474609375 1.3327851192471152e-12 2.5235159397125244 1.5603639257413815e-12 2.40419340133667 0.13752105832099915 bcu LSP
J0604.9-0000 91.24099731445312 -0.003800000064074993 -inf LogParabola 2879.98876953125 6.608483969468629e-14 2.09852933883667 7.60847141583268e-14 2.0073370933532715 0.11312015354633331 bcu ""
J0606.5-4730 91.6416015625 -47.50379943847656 0.029771 PowerLaw 3235.167724609375 2.830047021653171e-14 1.9476714134216309 3.28352491409719e-14 1.8839695453643799 0.09460914880037308 bcu HSP
J0606.9+4402 91.74220275878906 44.036800384521484 -inf LogParabola 16321.068359375 3.6857354915460197e-16 1.692289113998413 8.737264494331908e-16 1.4632327556610107 0.9954819679260254 bcu ""
J0607.2-2518 91.81800079345703 -25.31329917907715 0.275 PowerLaw 3703.167724609375 1.2285380266536475e-14 1.9033225774765015 1.44246424429572e-14 1.8393473625183105 0.0872817188501358 bll ""
J0607.4+4739 91.85710144042969 47.66350173950195 -999.0 LogParabola 1181.8087158203125 2.1761169255452018e-12 2.0530941486358643 2.347125315285692e-12 1.9496960639953613 0.06982452422380447 bll LSP
J0608.0+6721 92.00569915771484 67.3511962890625 1.97 LogParabola 746.1106567382812 1.1243177612876853e-12 2.4792988300323486 1.2866391979615699e-12 2.373995542526245 0.12231339514255524 fsrq LSP
J0608.0-0835 92.01010131835938 -8.585700035095215 0.87 LogParabola 771.84033203125 4.6191778700632735e-12 2.4040427207946777 5.2716897687432596e-12 2.3234589099884033 0.10967674851417542 fsrq LSP
J0608.1-6028 92.02799987792969 -60.47549819946289 1.1 PowerLaw 963.2103881835938 3.3281919429618834e-13 2.748574733734131 3.7717333596642977e-13 2.714901924133301 0.14485342800617218 fsrq LSP
J0608.1-1521 92.03019714355469 -15.363900184631348 1.094 LogParabola 489.2969665527344 7.384943351285145e-12 2.5453124046325684 8.501254387949242e-12 2.4248316287994385 0.12859351933002472 fsrq LSP
J0608.9-5456 92.23870086669922 -54.942501068115234 -inf LogParabola 474.8525390625 3.5267502893759906e-12 2.672079086303711 4.139096617533644e-12 2.4804556369781494 0.20208321511745453 bcu LSP
J0609.0-2219 92.26200103759766 -22.331600189208984 1.926 PowerLaw 1675.429443359375 9.004129635902663e-14 2.2833313941955566 1.0882912409790335e-13 2.24068284034729 0.16251251101493835 fsrq LSP
J0609.2-0247 92.3114013671875 -2.7953999042510986 -999.0 LogParabola 3225.768798828125 8.587178684056271e-14 1.8743972778320312 1.0771614991026551e-13 1.6165236234664917 0.20347878336906433 bll ""
J0609.5+1402 92.39959716796875 14.03950023651123 -inf LogParabola 1374.2655029296875 3.242749222354818e-13 2.583153486251831 4.486579835948079e-13 2.8284854888916016 0.29959022998809814 bcu ""
J0610.1-1848 92.54550170898438 -18.807600021362305 -inf LogParabola 1304.49609375 3.159568418530101e-13 2.3102927207946777 3.546769540389849e-13 2.242492198944092 0.09762445837259293 bll LSP
J0610.7+1656 92.67610168457031 16.945999145507812 -inf LogParabola 800.4610595703125 1.7868428091316613e-12 2.7630186080932617 3.2585212739882907e-12 2.9062082767486572 0.578959047794342 bcu ""
J0610.9-6054 92.73049926757812 -60.91640090942383 1.773 LogParabola 951.77587890625 4.810273815554489e-13 2.6498196125030518 5.63845194492818e-13 2.6485252380371094 0.17498819530010223 fsrq LSP
J0611.1+4325 92.79840087890625 43.42610168457031 -999.0 LogParabola 2893.914306640625 5.298593595132184e-14 1.9211517572402954 5.905759686624865e-14 1.7545591592788696 0.10102961212396622 bcu ""
J0611.6-2712 92.9114990234375 -27.215200424194336 -inf LogParabola 700.322998046875 1.8598334677877304e-12 2.360171318054199 2.0264178789836107e-12 2.2410876750946045 0.09811914712190628 bcu ""
J0611.6+2803 92.92369842529297 28.056100845336914 -inf PowerLaw 2257.818603515625 9.414473053134115e-14 2.278630495071411 1.1145493978691884e-13 2.2093570232391357 0.12022403627634048 bll ""
J0612.5-3138 93.12799835205078 -31.638099670410156 0.873 PowerLaw 875.417236328125 7.101036880903522e-13 2.533527374267578 7.371797399943758e-13 2.532824754714966 0.026639051735401154 fsrq LSP
J0612.5-3934 93.1416015625 -39.582401275634766 -inf PowerLaw 1207.8760986328125 1.3622502919533735e-13 2.48406720161438 1.584583565706829e-13 2.3490512371063232 0.15929435193538666 bcu ""
J0612.8+4122 93.2218017578125 41.371700286865234 -999.0 LogParabola 1253.2418212890625 2.732075199754491e-12 1.9961724281311035 3.0560716717670244e-12 1.846384048461914 0.1027354970574379 bll ISP
J0613.6+7108 93.41410064697266 71.135498046875 0.267 PowerLaw 4636.4404296875 5.818038921728136e-15 2.0410213470458984 5.808598316014513e-15 2.044361114501953 -0.0028273011557757854 bll ISP
J0614.8+6136 93.72129821777344 61.6078987121582 -inf LogParabola 1153.4732666015625 1.8126727332687387e-13 2.514979124069214 2.3821136035939716e-13 2.7546162605285645 0.27983900904655457 bcu ""
J0614.9+2426 93.7394027709961 24.447500228881836 -inf LogParabola 2413.792724609375 5.211955338342046e-14 2.212576150894165 7.877673394249968e-14 2.0306756496429443 0.41318973898887634 bcu ""
J0615.3-3117 93.83940124511719 -31.28529930114746 -inf PowerLaw 2339.130859375 5.797846333891951e-14 2.1542959213256836 5.970938533102904e-14 2.1409811973571777 0.02345556579530239 bll ISP
J0616.1-1732 94.03559875488281 -17.547399520874023 -inf LogParabola 12784.087890625 8.743252487873404e-16 1.7755751609802246 1.996418963712233e-15 1.446382999420166 0.9886276721954346 bll HSP
J0616.7-1049 94.17610168457031 -10.822999954223633 -inf LogParabola 709.8726196289062 1.1424358637920906e-12 2.7695486545562744 1.6474891112797097e-12 2.8664233684539795 0.33299294114112854 bcu ""
J0616.9+4340 94.2405014038086 43.68149948120117 -inf PowerLaw 6769.7158203125 2.572957233216793e-15 1.8640450239181519 2.65937661669336e-15 1.8430140018463135 0.011475307866930962 bcu ""
J0617.2+5701 94.31620025634766 57.024898529052734 -999.0 LogParabola 1776.697509765625 3.899402502283156e-13 2.049135446548462 4.1666361116562967e-13 1.9793323278427124 0.05772470310330391 bll LSP
J0617.7-1715 94.42510223388672 -17.253700256347656 0.098 LogParabola 2146.19287109375 1.959828783634765e-13 1.9408891201019287 2.176203688824055e-13 1.8056031465530396 0.08915410190820694 bll ISP
J0618.1-2428 94.53250122070312 -24.482500076293945 0.2995 LogParabola 1553.1842041015625 1.0048687955951235e-13 2.2689719200134277 1.264096791651903e-13 2.1221210956573486 0.21402131021022797 fsrq ISP
J0618.9-1138 94.74819946289062 -11.63599967956543 0.97 PowerLaw 1525.869140625 1.7045139442690288e-13 2.4883975982666016 2.0381183448835855e-13 2.4164979457855225 0.15247727930545807 bcu LSP
J0620.0+5733 95.01799774169922 57.55950164794922 -inf PowerLaw 4076.69970703125 4.7826050946972714e-15 2.176203966140747 5.5215346150252944e-15 1.6180026531219482 0.3564518094062805 bcu ""
J0620.3+3804 95.07879638671875 38.081199645996094 -inf PowerLaw 1738.020751953125 8.869598442208873e-14 2.532043218612671 9.853493617827808e-14 2.5585834980010986 0.05608982592821121 bcu ""
J0620.5-2512 95.14450073242188 -25.212900161743164 1.9 LogParabola 782.2002563476562 1.545773817106244e-12 2.612095832824707 1.878921063874772e-12 2.640894651412964 0.16890552639961243 bcu LSP
J0620.7+2643 95.17659759521484 26.72909927368164 0.133 PowerLaw 17414.529296875 1.2433768156917694e-15 1.5471417903900146 1.4347189114985556e-15 1.5353401899337769 0.05831798538565636 bll HSP
